Experiment,Experiment Name,Condition,Run,Seed,Factor 1,Factor 1 Level,Factor 2,Factor 2 Level,Ticks,Completed Tasks,Failed Tasks,Completion Rate (%),Discovered Completion (%),Explored Area (%),Individual Tasks,Cooperative Tasks,Completed Cooperative Tasks,Total Bids,Unresolved Auction Rounds,Contracts Awarded,Contract Releases,Coalition Attempts,Coalitions Formed,Coalition Success (%),Coalition Formation Efficiency (%),Mean Coalition Delay,Task Value,Rewards Distributed,Mission Bonuses,Reward Gini,Contract Gini,Top 20% Reward Share (%),Information Coverage (%),Mean Reputation,Strategy Switches,Coordination Overhead,Mission Efficiency,Energy Used,Energy Remaining,Failed — Undiscovered,Failed — Auction/No Feasible,Failed — Deadline After Assignment,Failed — Other,Task State Pass,Energy Error,Reward Error,Reputation Bounds Pass,Strategy Validity Pass
BS05,Cooperative Task Demand,Coalition task proportion 0.4,35,12,Coalition Task Proportion,0.4,,,315,28,2,93.33333333333333,100.0,68.35832372164552,16,14,14,2231,490,36,8,512,22,63.63636363636363,4.296875,78.57142857142857,3554.7453298682053,3554.7453298682053,0.0,0.3110167654190248,0.3111111111111111,33.87635110473937,93.33333333333333,0.49924550018621244,75,113.10714285714286,0.9204487874866869,720.9697023824046,1506.671668032192,2,0,0,0,True,1.1368683772161603e-12,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,36,12,Coalition Task Proportion,0.8,,,281,21,9,70.0,72.41379310344827,60.284505959246445,6,24,16,2318,627,26,5,648,21,76.19047619047619,3.240740740740741,67.0625,3080.7684867503513,3080.7684867503513,0.0,0.47176703211640825,0.38383838383838387,45.85469013469166,96.66666666666667,0.5027749109807242,75,162.23809523809524,0.7667564957723896,646.9229047768932,1580.7184656377033,1,8,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,37,13,Coalition Task Proportion,0,,,150,30,0,100.0,100.0,45.32871972318339,30,0,0,36,0,30,0,0,0,0.0,0.0,0.0,2952.049434637533,2952.049434637533,0.0,0.3992752604986085,0.38222222222222224,41.99846669332717,82.44444444444444,0.5067287078620274,28,12.833333333333334,3.9247386728027434,375.16458489181616,1874.975575342204,0,0,0,0,True,0.0,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,38,13,Coalition Task Proportion,0.4,,,289,27,3,90.0,93.10344827586206,64.39830834294501,16,14,11,1301,322,28,1,334,12,91.66666666666667,3.592814371257485,35.18181818181818,3324.195520877958,3324.195520877958,0.0,0.34880687404170496,0.32266666666666666,38.55855527433409,93.55555555555556,0.5060284357370288,59,76.0,1.220478863982691,698.6813508022396,1551.4588094317808,1,2,0,0,True,2.2737367544323206e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,39,13,Coalition Task Proportion,0.8,,,286,22,8,73.33333333333333,81.48148148148148,61.783929257977704,2,28,21,1869,740,24,2,763,23,91.30434782608695,3.0144167758846656,63.333333333333336,3088.713965156903,3088.713965156903,0.0,0.21089928959198434,0.2450980392156863,32.7691095407959,88.88888888888889,0.507692470162582,60,138.54545454545453,0.842322788405701,664.9006320047914,1585.2395282292307,3,5,0,0,True,1.5916157281026244e-12,1.3642420526593924e-12,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,40,14,Coalition Task Proportion,0,,,229,30,0,100.0,100.0,64.43675509419454,30,0,0,38,0,30,0,0,0,0.0,0.0,0.0,3023.416563727492,3023.416563727492,0.0,0.35282510537115375,0.35111111111111115,41.01817642563359,91.55555555555556,0.5048768573667695,45,15.233333333333333,3.0097585415516694,586.5379129213405,1744.1654164624304,0,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,41,14,Coalition Task Proportion,0.4,,,216,30,0,100.0,100.0,56.47827758554402,19,11,11,549,198,31,1,210,12,91.66666666666667,5.714285714285714,22.818181818181817,3612.5019936476406,3612.5019936476406,0.0,0.32836086603805703,0.37232704402515715,36.522267056926594,96.66666666666667,0.5084720449309155,37,39.86666666666667,2.129480807425855,534.4238330067324,1796.2794963770382,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,42,14,Coalition Task Proportion,0.8,,,291,24,6,80.0,82.75862068965517,64.93656286043829,7,23,17,2067,782,26,2,801,19,89.47368421052632,2.3720349563046192,36.388888888888886,3287.695913859715,3287.695913859715,0.0,0.29392378112404893,0.30000000000000004,33.76915156652165,93.77777777777777,0.5055508944227909,50,137.0,0.8265130370416569,718.7907504367806,1611.9125789469895,1,4,0,1,True,9.094947017729282e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,43,15,Coalition Task Proportion,0,,,244,30,0,100.0,100.0,67.05113417916186,30,0,0,39,0,30,0,0,0,0.0,0.0,0.0,3033.3250592734853,3033.3250592734853,0.0,0.3641673037229445,0.32000000000000006,38.05509677136207,97.33333333333333,0.5044791155433577,62,15.733333333333333,2.8782559330393562,607.876072816909,1645.348751794998,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,44,15,Coalition Task Proportion,0.4,,,340,20,10,66.66666666666667,68.96551724137932,73.81776239907728,11,19,9,3324,707,24,4,720,13,69.23076923076923,1.8055555555555556,46.63636363636363,2464.150208555705,2464.150208555705,0.0,0.30578047665546904,0.25034013605442174,32.054107115167625,96.66666666666667,0.5000095856151267,95,224.8,0.4683432273451072,813.4195416558277,1439.8052829560793,1,7,0,2,True,0.0,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,45,15,Coalition Task Proportion,0.8,,,340,19,11,63.333333333333336,63.333333333333336,71.7031910803537,5,25,14,3143,934,23,4,952,18,77.77777777777777,1.8907563025210083,63.357142857142854,2714.2735434733586,2714.2735434733586,0.0,0.27420643910964926,0.23502824858757054,33.187052099006586,100.0,0.5011290343728676,67,239.42105263157896,0.510788027837301,799.8942096307783,1453.3306149811285,0,11,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,46,16,Coalition Task Proportion,0,,,191,29,1,96.66666666666667,100.0,57.554786620530564,30,0,0,32,0,29,0,0,0,0.0,0.0,0.0,2838.0236712242913,2838.0236712242913,0.0,0.4149557363198564,0.39540229885057476,43.51277745033964,91.55555555555556,0.5048019843711152,42,14.275862068965518,3.180820807253863,481.22997559377666,1844.1414236858743,1,0,0,0,True,2.2737367544323206e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,47,16,Coalition Task Proportion,0.4,,,263,29,1,96.66666666666667,100.0,60.5920799692426,14,16,15,564,280,36,7,302,22,68.18181818181819,7.28476821192053,47.6,3688.2317668225555,3688.2317668225555,0.0,0.27514630318969147,0.1777777777777778,36.827242577008356,95.33333333333333,0.5028373194493628,35,45.13793103448276,1.9590077067866538,610.7040618805606,1714.6673373990898,1,0,0,0,True,0.0,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,48,16,Coalition Task Proportion,0.8,,,274,21,9,70.0,72.41379310344827,64.89811610918878,4,26,17,2772,479,21,0,496,17,100.0,3.4274193548387095,30.41176470588235,3095.7531275686288,3095.7531275686288,0.0,0.3804932941254682,0.3537414965986394,42.30376756961269,95.77777777777777,0.5080697961703654,49,176.52380952380952,0.7142553198537056,667.2388100136292,1658.1325892660213,1,8,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,49,17,Coalition Task Proportion,0,,,242,29,1,96.66666666666667,100.0,60.24605920799692,30,0,0,34,0,29,0,0,0,0.0,0.0,0.0,2861.0589932333323,2861.0589932333323,0.0,0.5537474457450571,0.542528735632184,55.18997937334694,91.33333333333333,0.5042487083253039,84,14.310344827586206,2.868037860011174,584.5666755048295,1690.6913289175147,1,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,50,17,Coalition Task Proportion,0.4,,,222,29,1,96.66666666666667,100.0,52.979623221837755,19,11,11,1114,324,32,3,338,14,78.57142857142857,4.1420118343195265,46.72727272727273,3676.4478095285504,3676.4478095285504,0.0,0.44688598068187724,0.4067796610169492,44.31710652578986,92.66666666666667,0.506225019592036,61,64.48275862068965,1.5602847040376295,515.2672889215769,1759.9907155007677,1,0,0,0,True,1.1368683772161603e-12,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,51,17,Coalition Task Proportion,0.8,,,272,23,7,76.66666666666667,85.18518518518519,56.67051134179162,9,21,15,1745,499,28,5,519,20,75.0,3.8535645472061657,51.8,3055.536369431607,3055.536369431607,0.0,0.38038384267154,0.3353535353535353,41.15759581062378,87.11111111111111,0.5030121477039476,45,115.69565217391305,0.9418295052526098,615.256367411293,1660.0016370110502,3,4,0,0,True,4.547473508864641e-13,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,52,18,Coalition Task Proportion,0,,,181,30,0,100.0,100.0,52.825836216839676,30,0,0,37,0,30,0,0,0,0.0,0.0,0.0,3040.9343592558134,3040.9343592558134,0.0,0.38007639697012885,0.36444444444444435,41.70442654029818,95.33333333333333,0.5053953227936419,41,14.733333333333333,3.4657524934985373,443.42398366887215,1852.158476728031,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,53,18,Coalition Task Proportion,0.4,,,265,26,4,86.66666666666667,100.0,61.24567474048443,17,13,10,478,182,31,5,197,15,66.66666666666667,7.614213197969543,42.3,3109.7868206348453,3109.7868206348453,0.0,0.373580637819533,0.3254237288135593,38.053136306059436,86.44444444444444,0.5017430137562082,70,40.57692307692308,1.8746069286970022,618.9007396854066,1676.6817207114964,4,0,0,0,True,9.094947017729282e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,54,18,Coalition Task Proportion,0.8,,,310,22,8,73.33333333333333,84.61538461538461,60.55363321799308,4,26,19,1641,686,32,10,715,29,65.51724137931035,4.055944055944056,95.10526315789474,3292.2164024534404,3292.2164024534404,0.0,0.3686390081927762,0.23295019157088115,43.45401256306299,86.66666666666667,0.49805591282042866,80,125.95454545454545,0.9679571814376745,680.2004514121388,1615.382008984766,4,4,0,0,True,6.821210263296962e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,55,19,Coalition Task Proportion,0,,,147,30,0,100.0,100.0,44.71357170319108,30,0,0,40,0,30,0,0,0,0.0,0.0,0.0,3042.018528429069,3042.018528429069,0.0,0.47163168447451453,0.4933333333333334,53.44064203255926,82.22222222222223,0.5067035183164442,44,13.0,4.070337015033326,367.3628147236261,1835.6927046691997,0,0,0,0,True,9.094947017729282e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,56,19,Coalition Task Proportion,0.4,,,267,27,3,90.0,93.10344827586206,61.937716262975776,19,11,9,2251,440,30,3,452,12,75.0,2.6548672566371683,35.0,3223.2240955789375,3223.2240955789375,0.0,0.28302532237448474,0.2666666666666666,32.432767573045446,96.66666666666667,0.5028182693938539,39,115.85185185185185,0.8626374725579092,627.4758639818549,1575.5796554109727,1,2,0,0,True,9.094947017729282e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,57,19,Coalition Task Proportion,0.8,,,259,21,9,70.0,77.77777777777777,57.8239138792772,4,26,18,1853,676,24,3,697,21,85.71428571428571,3.012912482065997,39.27777777777778,2996.2133574538348,2996.2133574538348,0.0,0.37245257239664253,0.3870967741935485,43.03332215347079,90.0,0.5046968264801046,61,141.42857142857142,0.8462886478722826,616.4153948972826,1586.640124495544,3,6,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,58,20,Coalition Task Proportion,0,,,209,30,0,100.0,100.0,55.82468281430219,30,0,0,32,0,30,0,0,0,0.0,0.0,0.0,2899.793463011154,2899.793463011154,0.0,0.4138940285320778,0.4222222222222223,42.93779743153641,96.44444444444444,0.5049588123837304,54,14.766666666666667,2.9960430907046662,531.8744180976134,1822.6751375275285,0,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,59,20,Coalition Task Proportion,0.4,,,292,28,2,93.33333333333333,93.33333333333333,64.62898885044214,18,12,10,1616,447,32,4,461,14,71.42857142857143,3.036876355748373,55.2,3177.9354556643693,3177.9354556643693,0.0,0.19319357368952317,0.193103448275862,29.55918492827576,100.0,0.502211213281848,59,90.17857142857143,0.9920557238830094,705.384022850651,1649.1655327744909,0,2,0,0,True,0.0,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,60,20,Coalition Task Proportion,0.8,,,276,19,11,63.333333333333336,65.51724137931035,62.47597078046905,5,25,14,2155,718,24,5,737,19,73.6842105263158,2.5780189959294435,55.857142857142854,2780.3733987739342,2780.3733987739342,0.0,0.2860543393017607,0.3344632768361582,35.11164124742967,96.66666666666667,0.500808394654824,51,175.52631578947367,0.7030048693479598,656.9845527424908,1697.5650028826506,1,10,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,61,21,Coalition Task Proportion,0,,,145,29,1,96.66666666666667,100.0,45.290272971933874,30,0,0,34,0,29,0,0,0,0.0,0.0,0.0,2977.270589599739,2977.270589599739,0.0,0.33723090874087003,0.3172413793103448,37.03229015451936,85.33333333333333,0.5062197554923179,37,13.96551724137931,3.9307037846539066,368.4395713112439,1814.6570994626086,1,0,0,0,True,4.547473508864641e-13,1.3642420526593924e-12,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,62,21,Coalition Task Proportion,0.4,,,229,29,1,96.66666666666667,100.0,54.97885428681276,21,9,9,827,274,33,4,287,13,69.23076923076923,4.529616724738676,52.77777777777778,3256.0318837157806,3256.0318837157806,0.0,0.34643164221986855,0.3034482758620689,38.729517380808794,95.11111111111111,0.5039581104988419,48,53.13793103448276,1.57929126405458,547.7044859454454,1635.3921848284072,1,0,0,0,True,9.094947017729282e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,63,21,Coalition Task Proportion,0.8,,,290,25,5,83.33333333333333,86.20689655172414,58.97731641676278,2,28,23,1692,678,32,7,708,30,76.66666666666667,4.237288135593221,84.6086956521739,3549.4433550944577,3549.4433550944577,0.0,0.20141434053017626,0.15131086142322103,29.13932896581249,96.44444444444444,0.5040589567541259,51,114.4,1.0228036575021087,660.3076480611236,1522.7890227127282,1,4,0,0,True,2.2737367544323206e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,64,22,Coalition Task Proportion,0,,,225,29,1,96.66666666666667,100.0,61.89926951172626,30,0,0,38,0,29,0,0,0,0.0,0.0,0.0,2904.3411959589416,2904.3411959589416,0.0,0.37338626477663195,0.3770114942528735,41.00904267380922,96.66666666666667,0.5040781435477957,60,15.862068965517242,2.845988554006968,576.5034703564836,1692.1670009244124,1,0,0,0,True,1.5916157281026244e-12,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,65,22,Coalition Task Proportion,0.4,,,223,30,0,100.0,100.0,55.40176855055748,17,13,13,839,227,32,2,242,15,86.66666666666667,6.198347107438017,29.307692307692307,3407.506705030622,3407.506705030622,0.0,0.1644645564886309,0.19770114942528738,30.398615091417103,96.0,0.5070563371975189,27,51.13333333333333,1.675661760604809,554.5289526453867,1714.14151863551,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,66,22,Coalition Task Proportion,0.8,,,250,26,4,86.66666666666667,92.85714285714286,53.71011149557862,5,25,23,800,397,29,3,423,26,88.46153846153847,6.1465721040189125,24.958333333333332,3671.233203076675,3671.233203076675,0.0,0.26611651756249066,0.2315789473684211,37.07144597989388,91.11111111111111,0.5083191121979814,42,62.69230769230769,1.6659057631482297,600.7460247083703,1667.9244465725276,2,1,0,1,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,67,23,Coalition Task Proportion,0,,,248,30,0,100.0,100.0,62.05305651672434,30,0,0,35,0,30,0,0,0,0.0,0.0,0.0,2786.3305101573683,2786.3305101573683,0.0,0.32904160407983674,0.33777777777777773,35.47398505463617,97.77777777777777,0.5039861641700695,63,15.333333333333334,2.6673708373327907,599.5981005564005,1627.879821016669,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,68,23,Coalition Task Proportion,0.4,,,303,26,4,86.66666666666667,86.66666666666667,67.74317570165321,15,15,11,2438,516,28,2,529,13,84.61538461538461,2.4574669187145557,51.63636363636363,2977.906487859634,2977.906487859634,0.0,0.28794089385029875,0.2666666666666666,33.39012256495905,100.0,0.5036777968076466,77,132.1153846153846,0.727387708826668,705.9741649789829,1521.5037565940859,0,4,0,0,True,0.0,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,69,23,Coalition Task Proportion,0.8,,,276,20,10,66.66666666666667,74.07407407407408,60.5920799692426,8,22,13,2455,595,21,1,609,14,92.85714285714286,2.2988505747126435,37.76923076923077,2507.8127119086357,2507.8127119086357,0.0,0.3126835318267973,0.31666666666666665,37.24353564154821,83.11111111111111,0.5052528654302492,59,171.45,0.619162629350138,639.3295790651821,1588.1483425078873,3,7,0,0,True,4.547473508864641e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,70,24,Coalition Task Proportion,0,,,243,29,1,96.66666666666667,100.0,61.43790849673203,30,0,0,34,0,29,0,0,0,0.0,0.0,0.0,2824.6435120132787,2824.6435120132787,0.0,0.40860373970768027,0.3908045977011494,48.71221351325794,94.0,0.5036791720192861,52,15.03448275862069,2.7883845088326797,586.0035879433924,1644.4126992429674,1,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,71,24,Coalition Task Proportion,0.4,,,260,26,4,86.66666666666667,92.85714285714286,61.13033448673587,18,12,10,1646,545,32,6,561,16,62.5,2.8520499108734403,67.2,3168.342942128911,3168.342942128911,0.0,0.26783861066034764,0.2844444444444445,36.22665293841057,90.88888888888889,0.4999796801304294,49,100.15384615384616,0.9919732057663972,602.980365307401,1627.4359218789582,2,2,0,0,True,6.821210263296962e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,72,24,Coalition Task Proportion,0.8,,,268,22,8,73.33333333333333,78.57142857142857,60.78431372549019,9,21,14,1816,721,27,5,740,19,73.6842105263158,2.5675675675675675,49.285714285714285,2898.0336427072025,2898.0336427072025,0.0,0.2777092833117427,0.2752688172043012,32.965274900959884,92.22222222222223,0.5006314591584832,53,134.63636363636363,0.8146164458530539,612.5437464590173,1617.8725407273437,2,6,0,0,True,1.8189894035458565e-12,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,73,25,Coalition Task Proportion,0,,,214,30,0,100.0,100.0,61.51480199923107,30,0,0,40,0,30,0,0,0,0.0,0.0,0.0,2929.279333679,2929.279333679,0.0,0.33806291756607876,0.33333333333333326,38.35913807208414,97.55555555555556,0.504556325301503,44,15.066666666666666,2.9500582473870507,544.9564395121841,1690.3123078997446,0,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,74,25,Coalition Task Proportion,0.4,,,269,27,3,90.0,93.10344827586206,67.08958093041139,17,13,11,553,216,27,0,227,11,100.0,4.845814977973569,23.636363636363637,3117.4250321672625,3117.4250321672625,0.0,0.2820396087219734,0.22608695652173916,34.02923476267092,96.22222222222223,0.5059051571473908,42,45.2962962962963,1.6884439391003454,664.330197867465,1570.9385495444637,1,2,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,75,25,Coalition Task Proportion,0.8,,,255,29,1,96.66666666666667,100.0,56.67051134179162,6,24,23,859,438,35,6,467,29,79.3103448275862,6.209850107066381,44.0,3944.89406207135,3944.89406207135,0.0,0.2972625615686144,0.28273092369477903,35.05280027408696,96.66666666666667,0.5052835853913327,47,61.48275862068966,1.6765545150445664,616.9769098897964,1618.2918375221318,1,0,0,0,True,2.2737367544323206e-13,1.8189894035458565e-12,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,76,26,Coalition Task Proportion,0,,,254,29,1,96.66666666666667,100.0,67.05113417916186,30,0,0,35,0,29,0,0,0,0.0,0.0,0.0,2995.577742216428,2995.577742216428,0.0,0.47282810910854,0.4413793103448276,45.870131554012296,93.55555555555556,0.5037112105795652,66,15.0,2.8521270527197182,624.2960376046076,1615.2175620535909,1,0,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,77,26,Coalition Task Proportion,0.4,,,274,27,3,90.0,93.10344827586206,64.85966935793925,18,12,9,1877,478,32,5,492,14,64.28571428571429,2.845528455284553,74.77777777777777,3104.1848307193977,3104.1848307193977,0.0,0.28959385693291684,0.2666666666666666,36.532819009399965,93.77777777777777,0.5009213549098565,46,104.14814814814815,0.9122192907775964,638.8932101110469,1600.6203895471513,1,2,0,0,True,2.2737367544323206e-13,1.3642420526593924e-12,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,78,26,Coalition Task Proportion,0.8,,,281,20,10,66.66666666666667,71.42857142857143,63.1680123029604,5,25,15,2423,808,24,4,827,19,78.94736842105263,2.2974607013301087,49.53333333333333,2799.1595916059987,2799.1595916059987,0.0,0.3459128759009098,0.3555555555555556,37.42886931598363,93.33333333333333,0.5021724674264845,76,184.85,0.6504262339137046,658.5773246153815,1580.9362750428168,2,8,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,79,27,Coalition Task Proportion,0,,,213,29,1,96.66666666666667,100.0,58.323721645520955,30,0,0,35,0,29,0,0,0,0.0,0.0,0.0,2870.2590933390475,2870.2590933390475,0.0,0.30001782552067957,0.289655172413793,38.503096798935665,96.66666666666667,0.5043013159017552,46,15.689655172413794,2.990616223048358,518.7550736260537,1805.3855713683452,1,0,0,0,True,2.2737367544323206e-13,1.3642420526593924e-12,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,80,27,Coalition Task Proportion,0.4,,,245,26,4,86.66666666666667,96.29629629629629,58.78508266051519,19,11,11,731,215,29,3,228,13,84.61538461538461,5.701754385964913,29.09090909090909,3131.7147948993133,3131.7147948993133,0.0,0.28910600163010947,0.2379084967320262,36.92774315507765,85.55555555555556,0.5038998620141623,54,52.80769230769231,1.656034240062892,574.0930215913764,1750.0476234030223,3,1,0,0,True,0.0,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,81,27,Coalition Task Proportion,0.8,,,255,25,5,83.33333333333333,86.20689655172414,54.0561322568243,9,21,16,1277,517,32,7,539,22,72.72727272727273,4.081632653061225,49.625,3243.836931489943,3243.836931489943,0.0,0.2885559356794978,0.17899543378995442,35.09805215019498,94.88888888888889,0.5032079307300242,52,90.76,1.1653738477155162,566.516154793451,1757.6244902009466,1,4,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,82,28,Coalition Task Proportion,0,,,143,30,0,100.0,100.0,45.213379469434834,30,0,0,38,0,30,0,0,0,0.0,0.0,0.0,3159.631497480175,3159.631497480175,0.0,0.2996555283652158,0.2666666666666666,36.14349349174711,91.11111111111111,0.5063200136379703,28,14.9,4.077100266746085,357.97027072180936,1916.8765507205405,0,0,0,0,True,0.0,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,83,28,Coalition Task Proportion,0.4,,,242,27,3,90.0,93.10344827586206,56.55517108804306,18,12,10,1019,275,34,7,292,17,58.8235294117647,5.821917808219178,55.5,3221.592968255679,3221.592968255679,0.0,0.32968579940660003,0.2235897435897436,40.434982998666825,91.33333333333333,0.5005257875326802,51,65.55555555555556,1.4246170376812821,563.3747295197096,1711.4720919226409,1,2,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,84,28,Coalition Task Proportion,0.8,,,295,19,11,63.333333333333336,65.51724137931035,65.20569011918492,3,27,16,2190,755,24,5,776,21,76.19047619047619,2.7061855670103094,53.4375,2885.2858205384164,2885.2858205384164,0.0,0.2985035377061058,0.2774193548387096,37.586721827616685,94.44444444444444,0.5027880249884578,57,179.42105263157896,0.7106002272523833,699.3502643036054,1575.4965571387443,1,10,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,85,29,Coalition Task Proportion,0,,,150,30,0,100.0,100.0,46.98193002691273,30,0,0,34,0,30,0,0,0,0.0,0.0,0.0,3091.9524865345984,3091.9524865345984,0.0,0.45878335894564737,0.4311111111111112,46.1522679935786,90.88888888888889,0.5063008117672073,42,14.533333333333333,3.889714421145236,381.90475437634944,1891.2857811755957,0,0,0,0,True,0.0,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,86,29,Coalition Task Proportion,0.4,,,238,28,2,93.33333333333333,100.0,55.97846981930027,17,13,12,447,182,30,2,196,14,85.71428571428571,7.142857142857143,24.75,3240.2849051717917,3240.2849051717917,0.0,0.2929773772405966,0.1918128654970761,38.056540767924524,93.33333333333333,0.505949231362185,54,38.357142857142854,2.016122577777356,574.1864582479877,1699.0040773039582,2,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.8,87,29,Coalition Task Proportion,0.8,,,324,22,8,73.33333333333333,73.33333333333333,72.04921184159939,5,25,17,2905,652,24,2,671,19,89.47368421052632,2.831594634873323,42.294117647058826,3344.920261910985,3344.920261910985,0.0,0.3333218544766958,0.2549707602339182,41.450231894686404,100.0,0.5045463508553056,67,182.36363636363637,0.6999125715325861,785.0544104482536,1488.136125103692,0,8,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0,88,30,Coalition Task Proportion,0,,,147,30,0,100.0,100.0,45.25182622068435,30,0,0,39,0,30,0,0,0,0.0,0.0,0.0,2999.638107324705,2999.638107324705,0.0,0.32573928842921096,0.32000000000000006,33.93162140784592,87.11111111111111,0.5064269774332637,34,14.333333333333334,3.95601297982828,358.24779206232813,1973.1725001679995,0,0,0,0,True,1.3642420526593924e-12,0.0,True,True
BS05,Cooperative Task Demand,Coalition task proportion 0.4,89,30,Coalition Task Proportion,0.4,,,288,30,0,100.0,100.0,66.01307189542484,14,16,16,576,256,33,3,275,19,84.21052631578948,6.909090909090909,26.1875,3722.82563189788,3722.82563189788,0.0,0.288620181214309,0.1937500000000001,34.568391503276686,96.88888888888889,0.5056576008329173,52,43.53333333333333,1.9250656975553213,674.8693929384174,1656.5508992919083,0,0,0,0,True,1.8189894035458565e-12,9.094947017729282e-13,True,True
